,ID,Lemme,Definicija,POS,NEG
226,ENG30-03074855-n,češalj,pljosnat predmet sa uzak zašiljen zub na jedan strana ; razmrsivati ili sređivati kosa . ,9.93506e-06,5.937936e-06
227,ENG30-04045397-n,splav,ravno ploveći sredstvo ( obično napraviti od trupac ili daska ) koji se moći koristiti za transport ili kao platforma za plivač . ,5.6089964e-05,3.943286e-05
228,ENG30-03640589-n,"staza,prolaz",uzak put ili cesta ,0.06863277,0.028228533
229,ENG30-09923673-n,građanin,izvoran ili naturalizovan član država ili drugi politički zajednica ,0.00024872128,0.000567675
230,ENG30-14024882-n,"san,počinak",prirodan i periodićno stanje odmor tokom koji se gubiti svest o svet ,4.381568e-05,1.6745276e-05
231,ENG30-09349797-n,mehanizam,prirodan predmet koji ličiti na mašina po struktura i funkcija ,1.3197636e-05,4.4272524e-06
232,ENG30-03003730-n,komora,prirodan ili veštački zatvoren prostor ,0.0052385693,0.0029590484
233,ENG30-09448361-n,vodotok,prirodan količina tekući voda koji teći po zemlja ili pod ona ,1.8893115e-05,5.43294e-05
234,ENG30-05470189-n,"izdanak,izraštaj",prirodan izraslina iz delo organizam biti životinjski ili biljni ,2.2867229e-05,4.2897933e-05
235,ENG30-09624559-n,"posrednik,medijator",pregovarač koji služiti kao veza između parnični strana ,2.224614e-05,2.4341765e-05
236,ENG30-03822171-n,novina,novina kao fizički predmet ,0.010082441,0.0080963895
237,ENG30-08466412-n,dadaizam,nihilistički umetnički pokret ( posebno u slikarstvo ) koji jesam dostignuti vrhunac u prvi polovina 20-og vek ; zasnovati na iracionalnost i poricanje prihvaćen zakon lepota ,8.456045e-05,0.0002147135
238,ENG30-11418750-n,"organski fenomen,organska pojava",prirodan pojava koji uključivati zhive biljka i biće ,6.0205748e-05,1.7760538e-05
239,ENG30-13594585-n,"skor,rezultat",broj koji izražavati postignuće ekipa ili osoba u igra ili takmičenje ,0.0012447473,0.00084399513
240,ENG30-03236735-n,haljina,jednodelna odeća za žena ; imati suknja i bluza ,0.0016298201,3.721794e-05
241,ENG30-07956721-n,"špil,komplet,špil karata",komplet od @card@ karta ,0.007828811,0.0018958391
242,ENG30-03704210-n,"magazin,časopis",broširan periodičan publikacija kao fizički predmet ,0.0013196387,0.0008007828
243,ENG30-05221895-n,"zona,područje,pojas",deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv ,0.00012276837,0.00032020465
244,ENG30-02728763-n,dodatak,deo koji se priključivati nešto veće ,0.0011426928,0.001079255
245,ENG30-08265469-n,"pravna ekipa,pravni tim",ekipa koji učestvovati u pravni postupak ,0.001006602,0.0010635899
246,ENG30-13281275-n,redovna isplata,isplata koji se davati u redovan razmak ,0.00014185511,0.0003185887
247,ENG30-06892775-n,koncert,muzički događaj koji izvoditi svirač ili pevač koji ne uključivati pozorišni prikazivanje ,1.970003e-05,0.00025707265
248,ENG30-15204983-n,"decenija,dekada,desetleće",period od @card@ godina ,0.0022596503,0.00041909856
249,ENG30-15167577-n,mrak,period neznanje ili zaostalost ,0.11508116,0.17954849
250,ENG30-00462116-n,runda,period igra u bejzbol tokom koji svaki ekipa imati sav red na palica ,5.5520522e-06,3.3075125e-06
251,ENG30-15239579-n,"sezona,doba",period godina koji označavati poseban događaj ili aktivnost u neki polje ,1.2314824e-05,9.710095e-06
252,ENG30-15269513-n,"interval,vremenski interval",period vreme koji ograničavati dva trenutak ,0.00097357354,0.00018225986
253,ENG30-15273626-n,"dremež,san",period vreme koji se provesti spavati ,0.0019586417,0.000507358
254,ENG30-10320863-n,ministar,osoba postaviti na visoko mesto u vlada ,3.4662913e-05,8.884473e-06
255,ENG30-09777012-n,"posrednik,mešetar",poslovan čovek koji kupovati ili prodavati za drugi u zamena za provizija . ,0.00014031435,0.00016565865
256,ENG30-10271216-n,"stražar,osmatrač,motrilac",osoba zadužiti da paziti da li se nešto zbivati ,0.015070937,0.023998234
257,ENG30-09882007-n,"biznismen,poslovni čovek",osoba uključiti u trgovački ili industrijski posao ,0.001246851,0.008008964
258,ENG30-10054657-n,poslodavac,osoba ili firma koji zapošljavati radnik ,0.039505627,0.17952591
259,ENG30-09629752-n,putnik,osoba koji menjati mesto ,0.015760113,0.0054688416
260,ENG30-10103485-n,"stranac,neznanac,tuđinac",osoba koji dolaziti iz strana zemlja ,5.3446543e-05,0.00060881226
261,ENG30-10444194-n,"pesnik,poeta,versifikator,stihotvorac",osoba koji pisati stih ,0.015821261,0.019261766
262,ENG30-10541833-n,građanska vlast,osoba koji imati nadležnost nad građanski posao ,0.0054599913,0.000651072
263,ENG30-10547145-n,"svetac,svetitelj",osoba koji jesam umreti i proglasiti za svetac proces kanonizacije ,0.00877523,0.0031872867
264,ENG30-10388440-n,"gospodar,vlastelin",osoba koji imati opšti vlast nad drugi ,0.0011564186,0.0011137843
265,ENG30-10476086-n,"zatočenik,zarobljenik",osoba koji jesam zatvoriti ; posebno ratni zarobljenik ,0.004244651,0.023278981
266,ENG30-09945905-n,drug,osoba koji jesam često u društvo drugi ,0.0017895394,0.0014223469
267,ENG30-09632274-n,"nestručnjak,laik",osoba koji nedostajati tehnički obuka ,0.007070727,0.05720818
268,ENG30-10352299-n,"sused,komšija",osoba koji živiti ( ili jesam smestiti ) blizu drugi ,0.0036917338,0.01051739
269,ENG30-09622302-n,"ljubavnik,ljubavnica",osoba koji voliti ili jesam voljen ,0.15416348,0.32165295
270,ENG30-10284064-n,tvorac,osoba koji prav stvar ,0.016428197,0.049534813
271,ENG30-09625401-n,"podanik,državljanin",osoba koji dugovati pokornost taj nacija ,0.014633864,0.0051106326
272,ENG30-09615807-n,"egzaktni naučnik,inženjer,tehnolog",osoba koji koristiti naučni znanje da rešiti praktičan problem ,0.0019373611,0.0007180938
273,ENG30-10042845-n,"ekscentrik,osobenjak",osoba sa neobičan ili čudan ličnost ,0.044244498,0.012974264
274,ENG30-10379620-n,protivnik,Takmičar protiv koji se boriti . ,0.014772158,0.02027445
275,ENG30-10533013-n,"izazivač,suparnik,rival,konkurent","osoba , grupa , ekipa , firma itd . koji se nadmetati ili takmičiti ",0.001966171,0.0049212407
276,ENG30-10640620-n,"supružnik,partner,drug",nečiji bračni drug ,0.05782752,0.1657072
277,ENG30-11480698-n,"mehanički fenomen,mehanička pojava",fizički pojava povezati sa ravnoteža ili kretanje predmet ,5.3771855e-05,0.0009502621
278,ENG30-11449002-n,"električni fenomen,električna pojava",fizički pojava koji uključivati elektricitet ,0.001175197,0.0092168
279,ENG30-11490638-n,"optički fenomen,optička pojava",fizički fenomen koji jesam povezati sa svetlo ili ga uključivati ,6.474183e-05,0.0040948
280,ENG30-03925226-n,"slajd,dijapozitiv,fotografija",slika osoba ili prizor u štampan ili providan oblik ; snimljen kamera na fotoosetljivom materijal ,1.1062422e-05,1.65192e-05
281,ENG30-03897943-n,"zakrpa,krpa",komad tkanina koji se koristiti za ukras ili da zakrpiti ili pokriti rupa ,0.00092653517,9.464575e-05
282,ENG30-02818832-n,"krevet,postelja",komad nameštaj koji služiti za spavanje ,0.00036516847,0.0001840636
283,ENG30-03179701-n,radni sto,komad nameštaj sa površina za pisanje i obično ladica i drugi pregradak ,7.48993e-06,1.8071656e-06
284,ENG30-08633957-n,luka,mesto ( vazdušan ili morski ) gde ljudi i roba moći da ući ili izaći iz zemlja ,4.2489182e-06,6.111304e-05
285,ENG30-03302487-n,berza,mesto za kupovina i prodaja ; otvoreno samo za član ,0.000114096794,9.3440485e-06
286,ENG30-04053218-n,"strelište,poligon",mesto za ispaljivanje ( lansiranje ili navođenje ) raznih vrsta projektil ,0.0003192267,6.952877e-05
287,ENG30-03455033-n,"grob,raka","mesto za ukop leš ( posebno ispod zemlja , označiti grobnim kamen ) ",2.8344431e-05,0.00019635091
288,ENG30-05625879-n,zamišljeno mesto,mesto za koji se tvrditi da postojati u verski ili književan spis ,4.871432e-05,6.133464e-05
289,ENG30-08639058-n,"luka,pristanište",mesto gde brod moći da ukrcavati ili iskrcavati tovar ,0.0013633791,0.002242975
290,ENG30-03177349-n,spremište,mesto gde stvar moći da se ostaviti na čuvanje ,0.000112888025,0.00010031054
291,ENG30-08649345-n,strana,mesto unutar zona koji se identifikovati kao relativno u odnos na centar ,1.6976048e-06,1.5964478e-06
292,ENG30-13886371-n,parabola,prost krivulja koji se dobijati presek konus okomit na baza ,5.8851e-05,0.0002112997
293,ENG30-11553419-n,"divljaka,divljakinja","biljka prvobitno uzgajati , ali sada divljati ",0.0006116737,0.00021218989
294,ENG30-13121544-n,"vodena biljka,hidrofite","biljka koji delimično ili u celost rasti u voditi , biti da jesam ukoreniti u blato , kao lotus , ili da plutati bez koren , kao voden zumbul ",1.23004575e-05,9.994603e-05
295,ENG30-02777734-n,"balkon,terasa",platforma koji jesam isturiti iz zid zgrada i okružen balustrada ili ograda ili zid ,7.0036454e-05,0.0006667194
296,ENG30-07520112-n,"drhtaj,treptaj,ushit",ugodan osećaj strah ,0.22699714,0.22460876
297,ENG30-03417345-n,"vrt,bašta",komad zemlja gde se uzgajati biljka ,6.423269e-05,1.3113165e-05
298,ENG30-08521816-n,"centar,središte,sredina",tačka jednako udaljiti od kraj linija ili završetak lik ,0.00010838443,0.00011962153
299,ENG30-08520401-n,nebeska tačka,tačka na nebo ,0.026747894,0.029570334
300,ENG30-08494987-n,"apeks,solarni apeks","tačka na zamišljen sfera naspram koji izgledati da se nebeski telo projektovati , a prema koji izgledati da se sunce pomerati ",4.0273382e-05,0.00068312377
301,ENG30-13873213-n,presek,tačka ili skup tačka zajednički za dva ili više geometrijski konfiguracija ,5.5857756e-05,4.097939e-05
302,ENG30-03773035-n,"ogledalo,zrcalo",uglačan površina koji stvarati slika odbijajući svetlo ,0.00027540344,0.00014558573
303,ENG30-10243137-n,dama,uljudan ime za biti koji žena ,0.0009171086,0.0011126453
304,ENG30-08361329-n,"demokratija,republika",politički sistem u koji vladati narod ili njegov predstavnik ,1.9116122e-05,2.8440769e-05
305,ENG30-08050385-n,političko telo,politički organizovati celina ,0.025358113,0.04772198
306,ENG30-13883885-n,poliedar,telo omeđiti poligoni ,0.07412906,0.08412348
307,ENG30-13914837-n,piramida,poliedar sa poligon u osnova i trougaonim strana sa zajedniÄkim vrh ,1.5951773e-05,6.433899e-05
308,ENG30-03964495-n,ogradica,prenosiv ograda u koji se moći ostaviti beba da se igrati ,6.2788225e-05,0.000114766626
309,ENG30-08584449-n,skrovište,mesto pogodno da nešto sakriti ( kao osoba ) ,0.0012870159,0.0005923565
310,ENG30-04411264-n,šator,prenosiv zaklon ( obično od platno razapet preko kolac i pričvršćen za zemlja pomoću užad i klin ) ,3.795105e-05,6.3006273e-06
311,ENG30-13252973-n,preneseno vlasništvo,posed čiji vlasništvo se promeniti ili isteći ,0.0026962685,0.0009569089
312,ENG30-03113152-n,"šminka,kozmetika",sredstvo napraviti da ulepšati telo ,0.0051848493,0.008057491
313,ENG30-03040587-n,"sredstvo za čišćenje,čistač",preparat koji se koristiti za čišćenje nešto ,0.020091603,0.00029556343
314,ENG30-13599348-n,kvota,propisan broj ,0.14905535,0.117104545
315,ENG30-05926676-n,"predstava,unutrašnja predstava,unutarnja predstava,mentalna predstava",predstava u um u oblik ideja ili slika ,3.5803212e-05,7.075388e-05
316,ENG30-13937284-n,"zatvor,tamnica",situacija nalik na zatvor ; mesto prividan zatočeništvo ,0.0005013387,0.00041965474
317,ENG30-13497135-n,"povećanje,uvećanje,rast",proces povećavanje ,0.13290846,0.22761035
318,ENG30-13458571-n,umanjenje,proces umanjivanje ,0.13916458,0.18036075
319,ENG30-13465530-n,difuzija,proces mešanje molekul kao rezultat slučajan toplotni uzbuđivanje ,0.0003195195,0.00042896438
320,ENG30-00796767-n,"čedo,luče",projekt od ličan interes za neki ,0.0077495063,0.0021470413
321,ENG30-05849789-n,obeležje,istaknut aspekt nešto ,0.06747271,0.08686696
322,ENG30-05044528-n,vremensko svojstvo,svojstvo vezati za vreme ,0.02486866,0.013614212
323,ENG30-08310949-n,"veće,savet",telo koji služiti u administrativan svojstvo . ,0.00015570338,0.00034577123
324,ENG30-03546766-n,kućište,zaštitni obloga za mehanički deo ,0.0014594732,0.0012037356
325,ENG30-01168369-n,neposredna akcija,protestni akcija radnički i manjinski grupa u cilj ispunjenje zahtev ,0.00031095318,0.00015707087
326,ENG30-14392318-n,megalomanija,psihički stanje koji karakterisati iluzija o veličina ,0.0077275326,0.034037996
327,ENG30-03993703-n,prihvatilište za pse,javan sklonište za pas lutalica ili neregistrovan pas ,0.0025718794,0.0013161034
328,ENG30-09769636-n,sudija,osoba koji prosuđivati ,0.11439666,0.12238074
329,ENG30-10225219-n,"sudija,magistrat",javan službenik ovlastiti da odlučivati o pitanje koji se iznositi pred sud ,0.00010993665,7.785458e-05
330,ENG30-05861067-n,"iznos,suma,zbir",količina dobijen sabiranje ,0.076315,0.030249372
331,ENG30-13740168-n,"ništa,nula,ič,ništica,ništavilo,tričarija",količina bez ikakav važnost ,0.12628484,0.16449131
332,ENG30-07464083-n,štafeta,trka između tim ; svaki član trčati ili plivati deo staza ,2.0882237e-05,3.165575e-05
333,ENG30-07460104-n,"trka,utrka",takmičenje u trkanje po zemlja ,0.0017100981,0.001877869
334,ENG30-06514093-n,"hronika,letopis,istorija",zabeleška ili pripovedni opis prošli događaj ,0.007392806,0.005426066
335,ENG30-08642145-n,blok,pravougaon zona u grad okružen ulica koji obično sadržati nekoliko zgrada ,2.624342e-06,1.7456081e-06
336,ENG30-07954014-n,blok,broj ili količina sa koji se postupati kao sa jedinica ,3.5760813e-06,1.7322196e-05
337,ENG30-15239292-n,praznični period,odrediti vreme obeležen velik praznik ,0.0024631214,0.00058468315
338,ENG30-01225997-n,"korpa,leđa",odbijanje da prepoznati neki koji znati ,0.01685204,0.049296748
339,ENG30-08653474-n,vakuum,zona lišen materija ,0.063576914,0.031106686
340,ENG30-13783581-n,matematička relacija,odnos između matematički izraz ( kao jednakost ili nejednakost ) ,0.00014273339,0.00015259015
341,ENG30-13841213-n,"recipročnost,reciprocitet,uzajamnost",odnos uzajaman zavisnost ili delovanje ili uticaj ,0.038503528,0.010019056
342,ENG30-13931436-n,"veza,romansa",odnos između dvoje ljubavnik ,0.008960919,0.0062841517
343,ENG30-13931765-n,"seksualni odnos,polni odnos",odnos koji uključivati polni prisnost ,0.007454632,0.0027743666
344,ENG30-02808440-n,kada,relativno velik otvoren sud koji se puniti voda i koristiti za pranje telo ,2.9365821e-05,2.0835841e-06
345,ENG30-09449510-n,traka,relativno dug i uzak komad nešto ,0.00034966812,8.55388e-05
346,ENG30-09284589-n,"arheološki ostatak,fosil",ostatak ili otisak biljka ili životinja koji jesam postojati u prošli geološki razdoblje ,0.0002110669,0.00048444682
347,ENG30-07223170-n,"komentar,ogovaranje,trač",vest ( često zlonameran ) o radnja drugi ljudi ,0.00026909946,0.00047992932
348,ENG30-03335600-n,"statua,kip",predstava telesni oblik ( posebno osoba ) ,0.0016683799,0.006839316
349,ENG30-03777283-n,"model,simulacija",predstava nešto ; obično u manjiti razmera ,0.0011475625,0.0018870009
350,ENG30-07190693-n,"poziv,poruđbina,narudžba",jedan zahtev ,0.08841708,0.09010752
351,ENG30-13358549-n,"fond,sredstva",rezerva novac ostaviti na strana za neki svrha ,0.0001513216,0.000525262
352,ENG30-03249342-n,"apoteka,drogerija",trgovina na malo gde se prodavati lek i drugi artikl ,1.7747427e-05,8.559881e-06
353,ENG30-00163406-n,"preokret,izmena",promena ponašanje ili princip ili tačka gledište ,0.056129627,0.1335278
354,ENG30-05235879-n,rebro,rebroliki deo koji podupirati ili ojačavati životinja ili biljka ,0.0004131297,0.0009976825
355,ENG30-03533972-n,"alka,karika,prsten",čvrst okrugao pojas od metal ili drvo ili drugi materijal koji se koristiti za drxanje ili vezivanje ili vešanje ili vuča ,0.00018272563,9.988108e-05
356,ENG30-03244388-n,kućni prilaz,put koji voditi do privatan kuća ,0.0008653448,0.0012669151
357,ENG30-02807731-n,"kupatilo,kupaonica",prostorija ( u nastamba ) koji sadržati kad ili tuš i obično lavabo i toalet ,7.299213e-05,3.196458e-05
358,ENG30-03619890-n,kuhinja,prostorija opremiti za spremanje jela ,0.0069924807,0.0035499556
359,ENG30-03660909-n,biblioteka,prostorija gde se držati knjiga ,0.0012931533,0.00056075223
360,ENG30-08643933-n,"utočište,pribežište",sigurno mesto ,0.09955117,0.07521143
361,ENG30-00143251-n,"ponovno ispitivanje,preispitivanje",drugo ( ili sledeći ) ispitivanje ,0.06944807,0.05177629
362,ENG30-00533922-n,plesni koraci,niz pokret stopala koji sačinjavati neki ples ,0.00039848423,0.0006417457
363,ENG30-08459648-n,"niz,sled,lanac",uzastopno poređati skup stvar ili događaj ili ideja u koji jesam svaki naredni član povezati sa prethodan ,8.615325e-06,0.00069943746
364,ENG30-00798245-n,"kampanja,pohod",niz delo koji težiti određenom cilj ,0.0019305602,0.003524561
365,ENG30-09240621-n,"lanac,hemijski lanac",niz povezan atom ( obično u organski molekul ) ,5.1797273e-05,5.5915385e-05
366,ENG30-09403734-n,"lanac,venac",niz planina ,0.13805705,0.13582344
367,ENG30-00768701-n,krvni delikt,težak zločin ,0.2057192,0.17933294
368,ENG30-08266235-n,"tabela,tablica",skup podatak složen u red i stubac ,7.437765e-05,2.9298088e-05
369,ENG30-04350905-n,"odelo,garnitura","skup odevni predmet za nošenje na otvoren , isti tkanina i boja ",9.970427e-06,1.3984352e-06
370,ENG30-07985223-n,par,skup od dva sličan stvar koji se smatrati jedan predmet ,3.7445682e-06,1.6008718e-06
371,ENG30-13862282-n,prirodan oblik,oblik koji jesam stvoriti prirodan sila ; ne nastajati ljudski ruka ,4.1051153e-05,0.0027745105
372,ENG30-13864763-n,uglat oblik,oblik koji imati jedan ili više oštar ugao ,4.1078038e-05,5.8411424e-05
373,ENG30-13867276-n,"iskrivljen oblik,iskrivljenje",oblik koji poticati od krivljenje ,0.0023499774,0.00069887756
374,ENG30-13864965-n,"konkavan oblik,udubljenje",oblik koji se kriviti prema unutrašnjost ,0.0015967123,0.0031457674
375,ENG30-13865483-n,okrugao oblik,oblik koji jesam zakriviti i bez oštar ugao ,0.00086167746,0.0014814851
376,ENG30-13901585-n,"zrnce,perla,zrno",oblik koji jesam malen i okrugao ,0.0031156647,0.0026516328
377,ENG30-03816136-n,igla,oštar zašiljen instrument ( obično od čelik ) ,0.00039392855,0.00020959055
378,ENG30-07379409-n,cvrkut,oštar zvuk koji proizvoditi mali ptica ili insekt ,1.4305178e-05,4.6266214e-05
379,ENG30-06256229-n,strana,list biti kavog pisan ili štampan materijal ,0.0005239839,0.00052619004
380,ENG30-04309348-n,parobrod,brod koji pogoniti jedan ili više parni mašina ,9.6324286e-05,0.0003644922
381,ENG30-07395623-n,"škripa,pisak",kratak prodoran buk ,0.045260772,0.048929885
382,ENG30-06892016-n,"predstava,nastup,šou",kratak pozorišni izvođenje koji jesam deo dug program ,1.7938772e-05,0.000112744834
383,ENG30-07307477-n,"događaj,incident",jedan poseban događaj ,0.008703919,0.009069322
